dt,equity_usd
2023-07-15 00:00:00+00:00,128.80916128958177
2023-07-16 00:00:00+00:00,128.0797312572314
2023-07-17 00:00:00+00:00,128.4098652244461
2023-07-18 00:00:00+00:00,127.76900495952472
2023-07-19 00:00:00+00:00,128.87944394076206
2023-07-20 00:00:00+00:00,131.08576348936114
2023-07-21 00:00:00+00:00,131.07499168945517
2023-07-22 00:00:00+00:00,129.53304507049907
2023-07-23 00:00:00+00:00,130.65967005277452
2023-07-24 00:00:00+00:00,127.70471575204228
2023-07-25 00:00:00+00:00,127.3376407482809
2023-07-26 00:00:00+00:00,129.24909390414894
2023-07-27 00:00:00+00:00,129.89744857188538
2023-07-28 00:00:00+00:00,129.48797564722912
2023-07-29 00:00:00+00:00,130.5353043499982
2023-07-30 00:00:00+00:00,130.44628295058223
2023-07-31 00:00:00+00:00,129.8886287728272
2023-08-01 00:00:00+00:00,129.7500725456513
2023-08-02 00:00:00+00:00,127.14396684290463
2023-08-03 00:00:00+00:00,126.0804962311595
2023-08-04 00:00:00+00:00,125.69771624579352
2023-08-05 00:00:00+00:00,126.06816860174753
2023-08-06 00:00:00+00:00,125.63690434830237
2023-08-07 00:00:00+00:00,125.84308982182587
2023-08-08 00:00:00+00:00,127.05485219218575
2023-08-09 00:00:00+00:00,127.71705468101356
2023-08-10 00:00:00+00:00,127.4422612843647
2023-08-11 00:00:00+00:00,127.28301434969195
2023-08-12 00:00:00+00:00,127.36587155365665
2023-08-13 00:00:00+00:00,126.7127726253415
2023-08-14 00:00:00+00:00,128.83849950000857
2023-08-15 00:00:00+00:00,127.26738319576408
2023-08-16 00:00:00+00:00,124.3899940714532
2023-08-17 00:00:00+00:00,121.11084713182106
2023-08-18 00:00:00+00:00,121.01219443963252
2023-08-19 00:00:00+00:00,121.00314266294183
2023-08-20 00:00:00+00:00,121.00314266294183
2023-08-21 00:00:00+00:00,121.00314266294183
2023-08-22 00:00:00+00:00,121.00314266294183
2023-08-23 00:00:00+00:00,121.00314266294183
2023-08-24 00:00:00+00:00,121.00314266294183
2023-08-25 00:00:00+00:00,121.00314266294183
2023-08-26 00:00:00+00:00,121.00314266294183
2023-08-27 00:00:00+00:00,121.00314266294183
2023-08-28 00:00:00+00:00,121.00314266294183
2023-08-29 00:00:00+00:00,121.00314266294183
2023-08-30 00:00:00+00:00,121.00314266294183
2023-08-31 00:00:00+00:00,121.00314266294183
2023-09-01 00:00:00+00:00,121.00314266294183
2023-09-02 00:00:00+00:00,121.00314266294183
2023-09-03 00:00:00+00:00,121.00314266294183
2023-09-04 00:00:00+00:00,121.00314266294183
2023-09-05 00:00:00+00:00,121.00314266294183
2023-09-06 00:00:00+00:00,121.00314266294183
2023-09-07 00:00:00+00:00,121.00314266294183
2023-09-08 00:00:00+00:00,121.00314266294183
2023-09-09 00:00:00+00:00,121.00314266294183
2023-09-10 00:00:00+00:00,121.00314266294183
2023-09-11 00:00:00+00:00,121.00314266294183
2023-09-12 00:00:00+00:00,121.00314266294183
2023-09-13 00:00:00+00:00,121.00314266294183
2023-09-14 00:00:00+00:00,121.00314266294183
2023-09-15 00:00:00+00:00,121.00314266294183
2023-09-16 00:00:00+00:00,121.00314266294183
2023-09-17 00:00:00+00:00,121.00314266294183
2023-09-18 00:00:00+00:00,121.00314266294183
2023-09-19 00:00:00+00:00,121.00314266294183
2023-09-20 00:00:00+00:00,121.00314266294183
2023-09-21 00:00:00+00:00,121.00314266294183
2023-09-22 00:00:00+00:00,121.00314266294183
2023-09-23 00:00:00+00:00,121.00314266294183
2023-09-24 00:00:00+00:00,121.00314266294183
2023-09-25 00:00:00+00:00,121.00314266294183
2023-09-26 00:00:00+00:00,121.00314266294183
2023-09-27 00:00:00+00:00,121.00314266294183
2023-09-28 00:00:00+00:00,121.00314266294183
2023-09-29 00:00:00+00:00,121.00314266294183
2023-09-30 00:00:00+00:00,121.00314266294183
2023-10-01 00:00:00+00:00,121.00314266294183
2023-10-02 00:00:00+00:00,118.99299088542367
2023-10-03 00:00:00+00:00,119.06375868639122
2023-10-04 00:00:00+00:00,118.93681605228481
2023-10-05 00:00:00+00:00,118.0791697573896
2023-10-06 00:00:00+00:00,117.99889118695236
2023-10-07 00:00:00+00:00,118.02353538965244
2023-10-08 00:00:00+00:00,118.03588663827337
2023-10-09 00:00:00+00:00,115.95301547717982
2023-10-10 00:00:00+00:00,115.56719318931445
2023-10-11 00:00:00+00:00,115.35707902157594
2023-10-12 00:00:00+00:00,114.39916553237677
2023-10-13 00:00:00+00:00,115.09889033633527
2023-10-14 00:00:00+00:00,114.99441928271159
2023-10-15 00:00:00+00:00,115.76895403515489
2023-10-16 00:00:00+00:00,118.91014623219466
2023-10-17 00:00:00+00:00,118.31029163794253
2023-10-18 00:00:00+00:00,118.27817917137534
2023-10-19 00:00:00+00:00,119.35376482329096
2023-10-20 00:00:00+00:00,121.9590838635163
2023-10-21 00:00:00+00:00,125.1560961051841
2023-10-22 00:00:00+00:00,126.83289578297614
2023-10-23 00:00:00+00:00,134.0683991949938
2023-10-24 00:00:00+00:00,134.2828388283461
2023-10-25 00:00:00+00:00,137.25938668476093
2023-10-26 00:00:00+00:00,136.5719634935468
2023-10-27 00:00:00+00:00,137.83115994138728
2023-10-28 00:00:00+00:00,137.81820974753217
2023-10-29 00:00:00+00:00,139.67175813442142
2023-10-30 00:00:00+00:00,140.05317963104798
2023-10-31 00:00:00+00:00,143.2672029217523
2023-11-01 00:00:00+00:00,147.03925277840818
2023-11-02 00:00:00+00:00,144.21943650669897
2023-11-03 00:00:00+00:00,144.2967151131555
2023-11-04 00:00:00+00:00,146.61320499598637
2023-11-05 00:00:00+00:00,148.07477052331518
2023-11-06 00:00:00+00:00,150.61410677029187
2023-11-07 00:00:00+00:00,151.00362945833288
2023-11-08 00:00:00+00:00,154.1094900924706
2023-11-09 00:00:00+00:00,154.67191836099292
2023-11-10 00:00:00+00:00,164.85474563487958
2023-11-11 00:00:00+00:00,165.8279752618179
2023-11-12 00:00:00+00:00,164.7799259236968
2023-11-13 00:00:00+00:00,157.54982265138355
2023-11-14 00:00:00+00:00,157.34279865570582
2023-11-15 00:00:00+00:00,166.40816826632116
2023-11-16 00:00:00+00:00,158.60299920950936
2023-11-17 00:00:00+00:00,159.5342117661275
2023-11-18 00:00:00+00:00,159.10092379016098
2023-11-19 00:00:00+00:00,163.379016019403
2023-11-20 00:00:00+00:00,159.24282109002945
2023-11-21 00:00:00+00:00,150.77898669076453
2023-11-22 00:00:00+00:00,159.52792848957915
2023-11-23 00:00:00+00:00,158.4797262489667
2023-11-24 00:00:00+00:00,160.24416019892368
2023-11-25 00:00:00+00:00,164.60891113162504
2023-11-26 00:00:00+00:00,163.38851449813677
2023-11-27 00:00:00+00:00,159.16696813437343
2023-11-28 00:00:00+00:00,161.66404523621225
2023-11-29 00:00:00+00:00,162.39174110117557
2023-11-30 00:00:00+00:00,164.085370284507
2023-12-01 00:00:00+00:00,165.16444162868777
2023-12-02 00:00:00+00:00,168.69640036985842
2023-12-03 00:00:00+00:00,167.965135563213
2023-12-04 00:00:00+00:00,168.7081440953517
2023-12-05 00:00:00+00:00,170.44935775717207
2023-12-06 00:00:00+00:00,170.44447156605577
2023-12-07 00:00:00+00:00,174.76118674859146
2023-12-08 00:00:00+00:00,183.64398349867156
2023-12-09 00:00:00+00:00,181.18308065315017
2023-12-10 00:00:00+00:00,186.3504776183982
2023-12-11 00:00:00+00:00,181.90423699870223
2023-12-12 00:00:00+00:00,183.5829458892472
2023-12-13 00:00:00+00:00,192.01360879442691
2023-12-14 00:00:00+00:00,196.3817059729398
2023-12-15 00:00:00+00:00,189.9921726722723
2023-12-16 00:00:00+00:00,191.08688774907895
2023-12-17 00:00:00+00:00,189.38588995497577
2023-12-18 00:00:00+00:00,200.18564465918868
2023-12-19 00:00:00+00:00,197.46178825419886
2023-12-20 00:00:00+00:00,210.6143940493939
2023-12-21 00:00:00+00:00,215.79959899566214
2023-12-22 00:00:00+00:00,215.55358805777647
2023-12-23 00:00:00+00:00,224.3168014757232
2023-12-24 00:00:00+00:00,222.76488441082037
2023-12-25 00:00:00+00:00,230.9541513322185
2023-12-26 00:00:00+00:00,219.52733088714248
2023-12-27 00:00:00+00:00,221.61137547299373
2023-12-28 00:00:00+00:00,213.15232911002965
2023-12-29 00:00:00+00:00,214.1781195965405
2023-12-30 00:00:00+00:00,213.72866300448965
2023-12-31 00:00:00+00:00,211.98292634384146
2024-01-01 00:00:00+00:00,222.9305681101436
2024-01-02 00:00:00+00:00,218.23619974418136
2024-01-03 00:00:00+00:00,207.07758992917317
2024-01-04 00:00:00+00:00,216.50767426702333
2024-01-05 00:00:00+00:00,212.6723030803125
2024-01-06 00:00:00+00:00,211.30659786304273
2024-01-07 00:00:00+00:00,204.12903178910125
2024-01-08 00:00:00+00:00,218.16291696247353
2024-01-09 00:00:00+00:00,214.2014125458748
2024-01-10 00:00:00+00:00,217.92636023923782
2024-01-11 00:00:00+00:00,214.57581393654883
2024-01-12 00:00:00+00:00,206.14144818068834
2024-01-13 00:00:00+00:00,212.44834239083352
2024-01-14 00:00:00+00:00,207.44712765348916
2024-01-15 00:00:00+00:00,213.15135982008968
2024-01-16 00:00:00+00:00,214.33992328001966
2024-01-17 00:00:00+00:00,213.87199079863268
2024-01-18 00:00:00+00:00,205.73445107991736
2024-01-19 00:00:00+00:00,206.41353717453111
2024-01-20 00:00:00+00:00,205.2040755097486
2024-01-21 00:00:00+00:00,204.62766421924835
2024-01-22 00:00:00+00:00,198.92760569839288
2024-01-23 00:00:00+00:00,197.67145570977033
2024-01-24 00:00:00+00:00,198.4897384945172
2024-01-25 00:00:00+00:00,198.80660124295645
2024-01-26 00:00:00+00:00,200.99301070074733
2024-01-27 00:00:00+00:00,200.27284770649194
2024-01-28 00:00:00+00:00,199.93493340221374
2024-01-29 00:00:00+00:00,201.33970377254715
2024-01-30 00:00:00+00:00,200.8902549151886
2024-01-31 00:00:00+00:00,200.60436220740746
2024-02-01 00:00:00+00:00,201.54252264877496
2024-02-02 00:00:00+00:00,201.4547867928578
2024-02-03 00:00:00+00:00,201.56907234427177
2024-02-04 00:00:00+00:00,202.17791109321928
2024-02-05 00:00:00+00:00,202.68810228128692
2024-02-06 00:00:00+00:00,203.03997136032285
2024-02-07 00:00:00+00:00,204.34612045373217
2024-02-08 00:00:00+00:00,203.75229984853212
2024-02-09 00:00:00+00:00,205.65268100977835
2024-02-10 00:00:00+00:00,206.09340880764435
2024-02-11 00:00:00+00:00,206.5567301495006
2024-02-12 00:00:00+00:00,207.77950933771803
2024-02-13 00:00:00+00:00,208.5802656655718
2024-02-14 00:00:00+00:00,211.29733251853966
2024-02-15 00:00:00+00:00,212.05535821781686
2024-02-16 00:00:00+00:00,212.897653612258
2024-02-17 00:00:00+00:00,212.98360460379803
2024-02-18 00:00:00+00:00,214.40438474588237
2024-02-19 00:00:00+00:00,218.64299423444533
2024-02-20 00:00:00+00:00,218.21489905208412
2024-02-21 00:00:00+00:00,217.80168058185646
2024-02-22 00:00:00+00:00,219.50698698729175
2024-02-23 00:00:00+00:00,216.81697967548033
2024-02-24 00:00:00+00:00,217.91682424905852
2024-02-25 00:00:00+00:00,218.30980361876416
2024-02-26 00:00:00+00:00,221.4609946280025
2024-02-27 00:00:00+00:00,222.2978612967706
2024-02-28 00:00:00+00:00,226.4758312091861
2024-02-29 00:00:00+00:00,225.40871436207246
2024-03-01 00:00:00+00:00,227.6335237036413
2024-03-02 00:00:00+00:00,227.89305665359768
2024-03-03 00:00:00+00:00,226.97981099677955
2024-03-04 00:00:00+00:00,229.91269509252817
2024-03-05 00:00:00+00:00,222.16662733652151
2024-03-06 00:00:00+00:00,229.33281838483583
2024-03-07 00:00:00+00:00,232.23547010984453
2024-03-08 00:00:00+00:00,233.76490662862508
2024-03-09 00:00:00+00:00,233.79169003905432
2024-03-10 00:00:00+00:00,234.94869044784156
2024-03-11 00:00:00+00:00,237.72587258666115
2024-03-12 00:00:00+00:00,236.35582096450466
2024-03-13 00:00:00+00:00,240.80930928997233
2024-03-14 00:00:00+00:00,238.08420368320833
2024-03-15 00:00:00+00:00,234.50821880572335
2024-03-16 00:00:00+00:00,226.04880475331584
2024-03-17 00:00:00+00:00,229.42121097526163
2024-03-18 00:00:00+00:00,226.5523406542589
2024-03-19 00:00:00+00:00,218.20065313733738
2024-03-20 00:00:00+00:00,226.90135724647564
2024-03-21 00:00:00+00:00,224.7078375443061
2024-03-22 00:00:00+00:00,223.1428923771217
2024-03-23 00:00:00+00:00,223.55779047178842
2024-03-24 00:00:00+00:00,227.5622678760602
2024-03-25 00:00:00+00:00,231.39327335677797
2024-03-26 00:00:00+00:00,231.38713373717036
2024-03-27 00:00:00+00:00,230.28050475887235
2024-03-28 00:00:00+00:00,232.62769040706465
2024-03-29 00:00:00+00:00,233.7265207552171
2024-03-30 00:00:00+00:00,232.48219830087277
2024-03-31 00:00:00+00:00,236.18318026946005
2024-04-01 00:00:00+00:00,231.64849773549255
2024-04-02 00:00:00+00:00,226.3038275211042
2024-04-03 00:00:00+00:00,225.45529920507914
2024-04-04 00:00:00+00:00,228.96439091073313
2024-04-05 00:00:00+00:00,227.72603889835744
2024-04-06 00:00:00+00:00,229.68291014909218
2024-04-07 00:00:00+00:00,230.7334149589252
2024-04-08 00:00:00+00:00,232.55671938570487
2024-04-09 00:00:00+00:00,229.23744203420185
2024-04-10 00:00:00+00:00,230.79703590966216
2024-04-11 00:00:00+00:00,229.59006523921798
2024-04-12 00:00:00+00:00,222.66041949466407
2024-04-13 00:00:00+00:00,217.2964274107223
2024-04-14 00:00:00+00:00,219.77914912252314
2024-04-15 00:00:00+00:00,217.90131230850858
2024-04-16 00:00:00+00:00,216.9659829218061
2024-04-17 00:00:00+00:00,216.01565520429895
2024-04-18 00:00:00+00:00,216.96624429597034
2024-04-19 00:00:00+00:00,217.01345452239184
2024-04-20 00:00:00+00:00,217.55255246754265
2024-04-21 00:00:00+00:00,217.8428859392082
2024-04-22 00:00:00+00:00,218.65672898170695
2024-04-23 00:00:00+00:00,218.7012208000718
2024-04-24 00:00:00+00:00,218.78987967900323
2024-04-25 00:00:00+00:00,218.64816036389968
2024-04-26 00:00:00+00:00,217.71209719840934
2024-04-27 00:00:00+00:00,217.41804731369166
2024-04-28 00:00:00+00:00,217.38559990570388
2024-04-29 00:00:00+00:00,217.14186716404953
2024-04-30 00:00:00+00:00,216.1612407836987
2024-05-01 00:00:00+00:00,215.9374133462367
2024-05-02 00:00:00+00:00,215.93967585084948
2024-05-03 00:00:00+00:00,217.4688701825848
2024-05-04 00:00:00+00:00,217.18023708200127
2024-05-05 00:00:00+00:00,217.19197497937304
2024-05-06 00:00:00+00:00,216.62186361594618
2024-05-07 00:00:00+00:00,216.40432485314741
2024-05-08 00:00:00+00:00,217.30159375318237
2024-05-09 00:00:00+00:00,218.61748644485323
2024-05-10 00:00:00+00:00,218.31715196122
2024-05-11 00:00:00+00:00,218.31086680183586
2024-05-12 00:00:00+00:00,218.73878010161388
2024-05-13 00:00:00+00:00,218.1243054093123
2024-05-14 00:00:00+00:00,217.193384887401
2024-05-15 00:00:00+00:00,218.10290584990926
2024-05-16 00:00:00+00:00,217.06963991084635
2024-05-17 00:00:00+00:00,218.3020750451945
2024-05-18 00:00:00+00:00,217.68179246676473
2024-05-19 00:00:00+00:00,216.15371590935652
2024-05-20 00:00:00+00:00,221.99118284193543
2024-05-21 00:00:00+00:00,222.85820635168793
2024-05-22 00:00:00+00:00,221.55912792449163
2024-05-23 00:00:00+00:00,220.41150600805355
2024-05-24 00:00:00+00:00,219.46320747535168
2024-05-25 00:00:00+00:00,220.6870978869932
2024-05-26 00:00:00+00:00,220.112416283744
2024-05-27 00:00:00+00:00,221.63023586564225
2024-05-28 00:00:00+00:00,220.24619158745816
2024-05-29 00:00:00+00:00,218.5563027060364
2024-05-30 00:00:00+00:00,217.9460217636558
2024-05-31 00:00:00+00:00,218.34205300990703
2024-06-01 00:00:00+00:00,218.74098188851602
2024-06-02 00:00:00+00:00,217.91735136175376
2024-06-03 00:00:00+00:00,218.83493315123758
2024-06-04 00:00:00+00:00,222.4599788015098
2024-06-05 00:00:00+00:00,224.0012684605595
2024-06-06 00:00:00+00:00,223.10009961967467
2024-06-07 00:00:00+00:00,218.53904643362958
2024-06-08 00:00:00+00:00,217.5916394640527
2024-06-09 00:00:00+00:00,218.63924270168994
2024-06-10 00:00:00+00:00,215.2638944601468
2024-06-11 00:00:00+00:00,213.2535518114618
2024-06-12 00:00:00+00:00,215.34279059558955
2024-06-13 00:00:00+00:00,211.85563815716893
2024-06-14 00:00:00+00:00,211.12395056967574
2024-06-15 00:00:00+00:00,212.2239655485512
2024-06-16 00:00:00+00:00,212.75809309826568
2024-06-17 00:00:00+00:00,210.55420530810284
2024-06-18 00:00:00+00:00,210.00652986804303
2024-06-19 00:00:00+00:00,210.65165906423098
2024-06-20 00:00:00+00:00,210.74703089464285
2024-06-21 00:00:00+00:00,210.45625041534592
2024-06-22 00:00:00+00:00,210.11495621375886
2024-06-23 00:00:00+00:00,209.6045522726467
2024-06-24 00:00:00+00:00,210.42205301185666
2024-06-25 00:00:00+00:00,211.5696760796195
2024-06-26 00:00:00+00:00,211.5062619994226
2024-06-27 00:00:00+00:00,211.09874604600972
2024-06-28 00:00:00+00:00,211.1358282461805
2024-06-29 00:00:00+00:00,211.91248284687757
2024-06-30 00:00:00+00:00,211.58550298574272
2024-07-01 00:00:00+00:00,212.68684332720855
2024-07-02 00:00:00+00:00,213.2304080763836
2024-07-03 00:00:00+00:00,213.02435085120612
2024-07-04 00:00:00+00:00,212.47368068047322
2024-07-05 00:00:00+00:00,212.35288851398988
2024-07-06 00:00:00+00:00,213.4719924093503
2024-07-07 00:00:00+00:00,211.55708129951134
2024-07-08 00:00:00+00:00,212.11130418102317
2024-07-09 00:00:00+00:00,213.47909783090813
2024-07-10 00:00:00+00:00,214.0191098693043
2024-07-11 00:00:00+00:00,215.0067634658446
2024-07-12 00:00:00+00:00,216.08323483185796
2024-07-13 00:00:00+00:00,216.8293040954316
2024-07-14 00:00:00+00:00,216.1542890474364
2024-07-15 00:00:00+00:00,216.09034025341583
2024-07-16 00:00:00+00:00,217.39156925311343
2024-07-17 00:00:00+00:00,219.43653265613332
2024-07-18 00:00:00+00:00,216.89125479474268
2024-07-19 00:00:00+00:00,216.83607429231125
2024-07-20 00:00:00+00:00,217.32536219439822
2024-07-21 00:00:00+00:00,218.96264755910988
2024-07-22 00:00:00+00:00,216.86314285023207
2024-07-23 00:00:00+00:00,216.40778564247935
2024-07-24 00:00:00+00:00,217.16446560188086
2024-07-25 00:00:00+00:00,216.57092194593793
2024-07-26 00:00:00+00:00,219.64501868998747
2024-07-27 00:00:00+00:00,218.6349261136657
2024-07-28 00:00:00+00:00,219.18112409509175
2024-07-29 00:00:00+00:00,218.55927732983523
2024-07-30 00:00:00+00:00,217.4441361639831
2024-07-31 00:00:00+00:00,215.27572913244907
2024-08-01 00:00:00+00:00,213.56736869242118
2024-08-02 00:00:00+00:00,208.55083260066272
2024-08-03 00:00:00+00:00,207.3829269276619
2024-08-04 00:00:00+00:00,205.06797105559812
2024-08-05 00:00:00+00:00,202.6066004052503
2024-08-06 00:00:00+00:00,203.3850049652861
2024-08-07 00:00:00+00:00,203.68071172552317
2024-08-08 00:00:00+00:00,205.12445649609236
2024-08-09 00:00:00+00:00,207.2726791366381
2024-08-10 00:00:00+00:00,207.48141332033484
2024-08-11 00:00:00+00:00,207.39878937262154
2024-08-12 00:00:00+00:00,208.40767126048917
2024-08-13 00:00:00+00:00,208.23372610740853
2024-08-14 00:00:00+00:00,207.8901844300743
2024-08-15 00:00:00+00:00,208.15979941734926
2024-08-16 00:00:00+00:00,207.95976249130655
2024-08-17 00:00:00+00:00,208.5076897235105
2024-08-18 00:00:00+00:00,208.1380562732142
2024-08-19 00:00:00+00:00,207.78146870939892
2024-08-20 00:00:00+00:00,207.60752355631828
2024-08-21 00:00:00+00:00,207.59012904101021
2024-08-22 00:00:00+00:00,207.5553400103941
2024-08-23 00:00:00+00:00,207.98585426426865
2024-08-24 00:00:00+00:00,208.23807473623555
2024-08-25 00:00:00+00:00,206.84216488276354
2024-08-26 00:00:00+00:00,205.50713583286972
2024-08-27 00:00:00+00:00,204.9679058583198
2024-08-28 00:00:00+00:00,204.11557460822473
2024-08-29 00:00:00+00:00,203.99381300106828
2024-08-30 00:00:00+00:00,203.89814316687395
2024-08-31 00:00:00+00:00,203.54155560305867
2024-09-01 00:00:00+00:00,203.51971713437052
2024-09-02 00:00:00+00:00,203.51971713437052
2024-09-03 00:00:00+00:00,203.51971713437052
2024-09-04 00:00:00+00:00,203.51971713437052
2024-09-05 00:00:00+00:00,203.51971713437052
2024-09-06 00:00:00+00:00,203.51971713437052
2024-09-07 00:00:00+00:00,203.51971713437052
2024-09-08 00:00:00+00:00,203.51971713437052
2024-09-09 00:00:00+00:00,203.51971713437052
2024-09-10 00:00:00+00:00,203.51971713437052
2024-09-11 00:00:00+00:00,203.51971713437052
2024-09-12 00:00:00+00:00,203.51971713437052
2024-09-13 00:00:00+00:00,203.51971713437052
2024-09-14 00:00:00+00:00,203.51971713437052
2024-09-15 00:00:00+00:00,203.51971713437052
2024-09-16 00:00:00+00:00,203.51971713437052
2024-09-17 00:00:00+00:00,203.51971713437052
2024-09-18 00:00:00+00:00,203.51971713437052
2024-09-19 00:00:00+00:00,203.51971713437052
2024-09-20 00:00:00+00:00,205.2157983013523
2024-09-21 00:00:00+00:00,205.30692889147232
2024-09-22 00:00:00+00:00,206.0085110735575
2024-09-23 00:00:00+00:00,207.25380826655368
2024-09-24 00:00:00+00:00,209.49727547133506
2024-09-25 00:00:00+00:00,208.45488852977462
2024-09-26 00:00:00+00:00,209.2848932310679
2024-09-27 00:00:00+00:00,210.5524185454187
2024-09-28 00:00:00+00:00,209.4887731423318
2024-09-29 00:00:00+00:00,210.60616138137493
2024-09-30 00:00:00+00:00,208.76294953426694
2024-10-01 00:00:00+00:00,204.7958558530072
2024-10-02 00:00:00+00:00,203.71967212339604
2024-10-03 00:00:00+00:00,200.29330280928318
2024-10-04 00:00:00+00:00,205.34253591154325
2024-10-05 00:00:00+00:00,203.99023230473074
2024-10-06 00:00:00+00:00,207.98981675771898
2024-10-07 00:00:00+00:00,208.351101359197
2024-10-08 00:00:00+00:00,206.43145400640992
2024-10-09 00:00:00+00:00,203.08425050347782
2024-10-10 00:00:00+00:00,202.40453864921105
2024-10-11 00:00:00+00:00,206.30190887450937
2024-10-12 00:00:00+00:00,209.18645848294102
2024-10-13 00:00:00+00:00,208.1901876820739
2024-10-14 00:00:00+00:00,208.9171959706997
2024-10-15 00:00:00+00:00,205.42080979119788
2024-10-16 00:00:00+00:00,204.61455062292677
2024-10-17 00:00:00+00:00,202.69615640577342
2024-10-18 00:00:00+00:00,204.14754746560666
2024-10-19 00:00:00+00:00,202.2106439258587
2024-10-20 00:00:00+00:00,205.17102531539177
2024-10-21 00:00:00+00:00,202.6127075696865
2024-10-22 00:00:00+00:00,202.46650589290888
2024-10-23 00:00:00+00:00,202.1411175328227
2024-10-24 00:00:00+00:00,203.99208056325793
2024-10-25 00:00:00+00:00,197.0885056279906
2024-10-26 00:00:00+00:00,199.81279828236563
2024-10-27 00:00:00+00:00,200.5366961973907
2024-10-28 00:00:00+00:00,203.0888196743216
2024-10-29 00:00:00+00:00,208.063510143442
2024-10-30 00:00:00+00:00,207.59129321347297
2024-10-31 00:00:00+00:00,204.36344394591393
2024-11-01 00:00:00+00:00,203.18864512424085
2024-11-02 00:00:00+00:00,202.11689383654505
2024-11-03 00:00:00+00:00,199.82200149446268
2024-11-04 00:00:00+00:00,197.7587059638589
2024-11-05 00:00:00+00:00,200.76857245342234
2024-11-06 00:00:00+00:00,209.82557200610108
2024-11-07 00:00:00+00:00,210.06893526729505
2024-11-08 00:00:00+00:00,211.8086400879039
2024-11-09 00:00:00+00:00,218.70887827778745
2024-11-10 00:00:00+00:00,229.787577093356
2024-11-11 00:00:00+00:00,242.60049431162702
2024-11-12 00:00:00+00:00,246.82986215672335
2024-11-13 00:00:00+00:00,246.21025110773792
2024-11-14 00:00:00+00:00,240.66984336454422
2024-11-15 00:00:00+00:00,250.87689325035777
2024-11-16 00:00:00+00:00,255.66995728462652
2024-11-17 00:00:00+00:00,256.5876793338521
2024-11-18 00:00:00+00:00,258.2204729040915
2024-11-19 00:00:00+00:00,258.5719594536497
2024-11-20 00:00:00+00:00,253.41362123016899
2024-11-21 00:00:00+00:00,261.2216066332995
2024-11-22 00:00:00+00:00,265.54684054495533
2024-11-23 00:00:00+00:00,269.76174543893654
2024-11-24 00:00:00+00:00,269.5589130366017
2024-11-25 00:00:00+00:00,256.49814577504173
2024-11-26 00:00:00+00:00,258.6416282459508
2024-11-27 00:00:00+00:00,264.9992148110462
2024-11-28 00:00:00+00:00,264.89871382199675
2024-11-29 00:00:00+00:00,268.4913694205
2024-11-30 00:00:00+00:00,269.2311200618518
2024-12-01 00:00:00+00:00,272.29647046401277
2024-12-02 00:00:00+00:00,277.28121226678144
2024-12-03 00:00:00+00:00,301.08356134977043
2024-12-04 00:00:00+00:00,301.96056366827645
2024-12-05 00:00:00+00:00,306.6862661245332
2024-12-06 00:00:00+00:00,309.2672309611687
2024-12-07 00:00:00+00:00,310.92219500004563
2024-12-08 00:00:00+00:00,313.5539129578741
2024-12-09 00:00:00+00:00,293.9136971805859
2024-12-10 00:00:00+00:00,289.3459915364667
2024-12-11 00:00:00+00:00,301.210932119517
2024-12-12 00:00:00+00:00,301.19416352977316
2024-12-13 00:00:00+00:00,302.6779323648717
2024-12-14 00:00:00+00:00,297.32711325962646
2024-12-15 00:00:00+00:00,302.25594644212873
2024-12-16 00:00:00+00:00,298.500329468765
2024-12-17 00:00:00+00:00,297.54597908082206
2024-12-18 00:00:00+00:00,285.7994266258969
2024-12-19 00:00:00+00:00,276.05415775918806
2024-12-20 00:00:00+00:00,279.6089162590696
2024-12-21 00:00:00+00:00,275.65499996472136
2024-12-22 00:00:00+00:00,275.57662470047904
2024-12-23 00:00:00+00:00,281.32562343163085
2024-12-24 00:00:00+00:00,281.85403203312205
2024-12-25 00:00:00+00:00,279.3837150334446
2024-12-26 00:00:00+00:00,274.12737691940794
2024-12-27 00:00:00+00:00,272.36734271284826
2024-12-28 00:00:00+00:00,274.59450428624365
2024-12-29 00:00:00+00:00,272.27056951223193
2024-12-30 00:00:00+00:00,272.7753335251335
2024-12-31 00:00:00+00:00,271.45717632589765
2025-01-01 00:00:00+00:00,273.74761186748145
2025-01-02 00:00:00+00:00,274.6921839625418
2025-01-03 00:00:00+00:00,281.5150951002733
2025-01-04 00:00:00+00:00,283.84808252922545
2025-01-05 00:00:00+00:00,283.55697470336594
2025-01-06 00:00:00+00:00,282.04047175632616
2025-01-07 00:00:00+00:00,277.5266327099636
2025-01-08 00:00:00+00:00,278.08227936206225
2025-01-09 00:00:00+00:00,273.93899548250533
2025-01-10 00:00:00+00:00,278.18384152644893
2025-01-11 00:00:00+00:00,278.75118671312265
2025-01-12 00:00:00+00:00,275.3872770170097
2025-01-13 00:00:00+00:00,275.0818270002994
2025-01-14 00:00:00+00:00,274.98463482699424
2025-01-15 00:00:00+00:00,280.2621470289835
2025-01-16 00:00:00+00:00,280.65203052775325
2025-01-17 00:00:00+00:00,282.327820106061
2025-01-18 00:00:00+00:00,282.88089459766974
2025-01-19 00:00:00+00:00,273.5745994854713
2025-01-20 00:00:00+00:00,273.8882563347401
2025-01-21 00:00:00+00:00,276.30390510421705
2025-01-22 00:00:00+00:00,274.2633500781016
2025-01-23 00:00:00+00:00,272.59183868374566
2025-01-24 00:00:00+00:00,271.47715526915573
